EmployeeID,Age,AvgDailyHours,Education,EducationField,Gender,WFH Setup Available,IsIndividualContributor,JobInvolvement,JobRole,MaritalStatus,Resource Allocation,MonthlyIncome,PercentSalaryHike,PerformanceRating,RemoteWorkSatistfaction,TotalWorkingYears,WorkLifeBalance,WorkLoadLevel,YearsAtCompany,Mental Fatigue Score,Burn Rate,Designation,HasFlexibleTimings,Company Type
114924,42,6.87,4,Medical,Male,Yes,No,1,Human Resources,Divorced,3,25000,19,2,High,2,1,,0,7.2,0.49,2,No,Service
114925,26,9.47,5,Technical Degree,Male,Yes,No,2,Manufacturing Director,Divorced,4,16667,16,4,Low,0,4,Medium,0,4.2,0.33,2,No,Service
114926,58,7.91,2,Life Sciences,Female,No,No,4,Research Scientist,Married,8,108333,14,2,Medium,5,1,Medium,2,8.9,0.8,4,Yes,Service
114927,,7.61,3,Life Sciences,Female,Yes,No,1,Laboratory Technician,Married,4,25000,17,3,Very High,2,3,Low,,5.8,0.43,2,Yes,Service
114928,53,7.41,5,Life Sciences,Female,Yes,Yes,3,Human Resources,Married,3,483333,9,4,Very High,29,1,Medium,17,2.7,0.2,2,No,Service
114929,,6.44,2,Medical,Female,No,No,3,Research Director,Single,4,266667,22,3,Very High,14,3,Low,6,5.3,0.37,2,No,Service
114930,24,6.88,4,Technical Degree,Female,No,Yes,4,Sales Representative,Single,5,41667,14,1,Very High,3,4,Medium,3,4.1,0.31,2,Yes,Service
114931,34,6.06,1,Marketing,Male,Yes,Yes,3,Laboratory Technician,Married,3,91667,17,2,Low,,2,Low,2,3.4,0.28,2,No,Product
114932,29,6.09,5,Marketing,Female,No,No,3,Manufacturing Director,Divorced,4,16667,12,2,Low,1,4,Low,0,5.3,0.35,2,Yes,Service
114933,19,7.19,3,Human Resources,Male,Yes,Yes,3,Research Scientist,Divorced,7,16667,20,1,High,1,4,Medium,0,7.1,0.54,4,No,Product
114934,36,9.29,3,Life Sciences,Female,No,Yes,4,Manufacturing Director,Divorced,5,16667,18,4,Medium,0,4,Medium,0,7.1,0.54,2,No,Service
114935,56,8.9,4,Marketing,Male,Yes,Yes,4,Human Resources,Divorced,4,150000,20,4,High,7,4,High,6,5.5,0.35,2,No,Product
114936,35,6.08,4,Marketing,Female,Yes,No,2,Research Scientist,Divorced,4,175000,9,4,Very Low,14,2,High,8,6.1,0.43,2,No,Product
114937,50,7.42,1,Life Sciences,Female,No,,3,Manager,Single,3,291667,16,4,Very High,14,1,Low,8,4.1,0.28,3,No,Service
114938,41,6.41,3,Other,Female,No,No,2,Sales Representative,Single,6,100000,10,2,Very High,7,2,Low,0,8.3,0.64,4,No,Service
114939,56,7.48,2,Medical,Female,Yes,Yes,2,Sales Representative,Divorced,6,6416670,11,2,Very High,32,1,Low,,6.9,0.53,2,No,Service
114940,,9.71,3,Human Resources,Female,No,Yes,1,Sales Representative,Single,8,33333,23,4,Very High,2,2,Low,,7.1,0.72,4,No,Service
114941,48,8.11,1,Medical,Male,Yes,No,1,Research Scientist,Single,2,341667,15,2,Low,25,1,Low,13,4.7,0.37,1,Yes,Service
114942,33,6.62,2,Other,Male,No,No,1,Healthcare Representative,Married,6,175000,12,1,High,11,1,Medium,11,4.7,0.41,3,Yes,Service
114943,38,7.25,3,Marketing,Male,No,No,3,Research Director,Married,6,50000,21,4,Very High,2,4,Medium,2,7.9,0.61,3,No,Service
114944,30,5.95,2,Marketing,Male,No,Yes,3,Healthcare Representative,Single,6,50000,8,4,Low,3,3,Low,0,8.2,0.7,2,No,Service
114945,46,9.11,3,Other,Male,Yes,Yes,2,Research Director,Single,7,125000,22,2,Medium,6,4,Low,1,6.8,0.54,4,Yes,Service
114946,58,8.75,2,Marketing,Female,Yes,No,2,Sales Executive,Single,4,316667,13,4,Very Low,19,4,High,1,5.5,0.45,1,No,Service
114947,45,7.78,5,Other,Female,No,No,1,Sales Executive,Single,3,183333,20,4,Low,7,2,Low,2,2.1,0.14,2,Yes,Service
114948,56,8.12,2,Medical,Female,No,No,3,Manager,Married,8,6333330,20,3,Very High,31,2,Low,1,7.8,,4,No,Product
114949,57,6.66,5,Other,Female,No,Yes,2,Manager,Married,4,141667,11,1,High,8,1,High,0,5.8,0.37,1,No,Product
114950,32,9.11,3,Medical,Female,Yes,No,4,Human Resources,Divorced,5,58333,20,1,Low,3,4,Medium,2,,0.52,3,Yes,Service
114951,45,6.71,1,Technical Degree,Male,No,No,3,Research Scientist,Single,5,275000,24,2,Very Low,17,4,High,16,6.7,0.52,3,No,Service
114952,43,7.32,5,Medical,Male,Yes,No,1,Research Scientist,Married,5,366667,25,2,High,19,2,Medium,3,6.8,0.48,2,No,Product
114953,49,6,5,Life Sciences,Male,No,No,2,Sales Representative,Single,1,450000,16,3,Very High,27,4,High,13,2.8,0.22,0,Yes,Service
114954,26,7.91,5,Marketing,Male,No,No,3,Sales Executive,Married,8,16667,19,4,Medium,0,4,,0,7.9,0.76,3,Yes,Service
114955,50,6.45,3,Human Resources,Female,Yes,No,3,Manager,Divorced,6,416667,15,3,Very Low,24,1,Low,20,6.2,,3,No,Product
114956,40,7,4,Technical Degree,Male,No,No,1,Human Resources,Married,,208333,7,3,Very High,9,3,Low,5,7,0.55,4,No,Product
114957,30,7.29,1,Life Sciences,Female,No,Yes,2,Manufacturing Director,Divorced,6,25000,11,1,High,2,4,Low,1,7.4,,4,Yes,Service
114958,50,18.09,4,Medical,Male,No,No,1,Research Scientist,Divorced,3,258333,24,4,Low,9,1,High,3,5.5,0.32,1,No,Service
114959,33,6.81,4,Technical Degree,Female,Yes,No,2,Research Scientist,Single,4,83333,17,3,Very High,4,1,High,4,6.5,0.47,1,Yes,Service
114960,38,6.06,1,Marketing,,No,Yes,1,Research Scientist,Married,7,25000,14,1,Medium,1,3,Low,1,8,0.79,3,Yes,Service
114961,46,7.72,2,Technical Degree,Male,Yes,Yes,3,Human Resources,Single,3,166667,21,1,Medium,11,4,Medium,9,6.1,0.41,2,No,Service
114962,32,6.4,3,Medical,Female,No,No,3,Manufacturing Director,Single,4,158333,24,3,High,9,1,Medium,5,5.1,0.47,2,No,Service
114963,35,7.88,2,Marketing,Female,No,Yes,1,Human Resources,Divorced,4,150000,11,4,Medium,8,4,Low,2,4.5,0.32,1,No,Product
114964,25,6.11,2,Technical Degree,Female,Yes,Yes,2,,,,83333,21,3,High,4,1,Medium,1,6.6,0.44,2,No,Service
114965,60,6.79,2,Medical,Male,No,,4,Healthcare Representative,Single,,216667,13,1,High,,2,Low,8,5.4,,2,No,Service
114966,49,8.72,5,Life Sciences,Male,Yes,No,4,Human Resources,Divorced,4,25000,20,2,High,0,1,Medium,,6.9,0.54,2,No,Service
114967,33,9.42,1,Life Sciences,Male,No,No,2,Laboratory Technician,Divorced,8,66667,18,2,Very High,3,2,Medium,0,8,0.77,4,Yes,Service
114968,45,6.81,2,Medical,Male,Yes,Yes,2,Laboratory Technician,Divorced,,16667,12,4,High,1,3,Medium,1,6.6,0.44,3,No,Service
114969,21,6.71,3,Other,Male,No,No,4,Research Scientist,Divorced,8,25000,24,3,Very High,1,2,High,0,8.1,0.78,4,No,Service
114970,20,6.16,1,Human Resources,Female,Yes,Yes,3,Human Resources,Single,5,50000,17,4,Low,2,1,High,1,7.1,0.54,2,No,Service
114971,,6.66,1,Marketing,Female,Yes,No,4,Laboratory Technician,Divorced,4,50000,17,4,Very High,3,4,Medium,3,6.3,0.39,3,No,Service
114972,19,7.83,3,Medical,Male,Yes,No,2,Manager,Single,4,25000,25,3,Very High,1,4,Low,0,3.9,0.28,2,No,Service
114973,,9.4,3,Other,,Yes,Yes,4,Human Resources,Married,7,16667,23,2,Very Low,0,1,Low,0,7.4,0.51,3,Yes,Service
114974,36,8.48,5,Technical Degree,Female,Yes,,1,Healthcare Representative,Married,5,75000,22,4,Low,3,2,Medium,3,5.2,0.47,3,No,Product
114975,20,7.78,2,Marketing,Male,No,Yes,4,Laboratory Technician,Divorced,5,16667,21,4,Very High,1,1,High,0,6.5,,3,No,Service
114976,35,7.06,1,Human Resources,Male,Yes,No,2,Sales Representative,Single,2,200000,21,3,Very Low,12,2,Low,3,4.7,0.31,1,No,Product
114977,30,9.61,1,Technical Degree,Male,Yes,No,4,Healthcare Representative,Married,1,58333,22,4,High,4,2,Low,4,1.3,0.08,0,No,Service
114978,25,2.02,4,Human Resources,Male,Yes,Yes,2,Sales Representative,Divorced,1,25000,21,1,Medium,2,2,Low,2,0,0,0,No,Product
114979,42,6.73,1,Technical Degree,Male,Yes,No,1,Healthcare Representative,Single,4,16667,21,4,High,1,3,Medium,1,5.7,0.35,2,No,Product
114980,30,8.28,5,Human Resources,Female,Yes,Yes,1,Research Director,Single,8,158333,21,4,High,6,1,Medium,1,9.7,0.84,4,Yes,Service
114981,55,9.97,2,Technical Degree,Female,Yes,Yes,1,Research Director,Divorced,,308333,16,2,Very High,17,2,Medium,8,5.4,0.3,1,No,Service
114982,48,6.78,3,Marketing,Male,No,No,1,Sales Executive,Single,,266667,17,2,Medium,14,4,Low,3,3.5,0.3,2,No,Service
114983,60,8.48,3,Life Sciences,Male,Yes,No,4,Laboratory Technician,Divorced,5,166667,24,2,Very High,13,3,Low,12,4.7,0.33,3,No,Service
114984,55,6,4,Life Sciences,Male,No,No,1,Research Director,Married,,233333,23,2,Medium,17,2,Medium,16,6.8,0.56,2,No,Product
114985,46,8.63,3,Other,Male,No,Yes,3,Human Resources,Married,4,158333,14,4,Very High,12,1,Low,7,4.4,0.32,1,No,Service
114986,34,2.1,5,Life Sciences,Male,Yes,Yes,1,Laboratory Technician,Married,4,233333,11,3,Very Low,10,4,Medium,0,,0.43,2,Yes,Service
114987,27,8,4,Marketing,Male,No,No,4,Laboratory Technician,Married,5,66667,25,3,Very High,5,1,Low,1,5.8,0.52,2,No,Product
114988,50,10.52,5,Other,Female,Yes,No,3,Human Resources,Married,5,441667,25,4,Very High,23,2,High,3,5.3,0.42,3,Yes,Product
114989,38,7.91,5,Human Resources,Female,Yes,Yes,4,Healthcare Representative,Divorced,2,83333,23,1,Very Low,3,4,Medium,3,0.8,0.05,1,No,Service
114990,23,7.11,5,Other,Male,No,No,1,Manager,Single,5,16667,22,2,Very High,0,3,High,0,6.4,0.61,3,No,Product
114991,41,10.7,5,Marketing,Female,Yes,Yes,3,Manufacturing Director,Married,5,41667,11,4,Medium,2,4,Low,2,,0.48,3,No,Service
114992,19,7.31,3,Technical Degree,Male,Yes,No,2,Healthcare Representative,Married,3,33333,10,1,Very Low,0,4,Medium,0,5.3,0.29,2,Yes,Product
114993,19,9.22,4,Other,Female,Yes,Yes,3,Sales Representative,Single,8,25000,12,1,Very High,1,1,Medium,1,9,0.75,5,Yes,Service
114994,57,10.28,1,Marketing,Male,No,No,3,Research Scientist,Single,6,33333,18,2,Medium,0,2,High,0,6.8,0.54,3,Yes,Service
114995,59,7.59,3,Technical Degree,Female,Yes,No,1,Healthcare Representative,Married,5,308333,20,3,Very High,21,3,Low,4,8.2,0.68,2,No,Service
114996,40,7.26,1,Medical,Female,No,No,1,Sales Executive,Single,5,191667,7,3,High,14,2,High,1,6.9,0.62,2,Yes,Service
114997,59,6.82,3,Other,Female,Yes,No,4,Sales Executive,Married,3,316667,23,4,High,21,4,Low,17,5.8,0.5,2,Yes,Product
114998,53,6.54,3,Human Resources,Male,Yes,Yes,1,Sales Executive,Single,3,583333,21,3,Very Low,28,3,Medium,,4.9,0.37,1,No,Service
114999,55,6.62,5,Technical Degree,Female,Yes,No,2,Manufacturing Director,Divorced,6,300000,19,4,High,18,2,Low,4,5.6,0.39,3,No,Product
115000,55,7.69,5,Medical,Female,No,Yes,4,Manager,Married,3,158333,22,2,Very High,10,2,Low,7,4.7,0.25,2,No,Product
115001,54,7.69,1,Other,Female,Yes,Yes,2,Manager,Divorced,5,533333,14,2,Very Low,30,3,Low,20,4.9,0.43,2,No,Product
115002,27,7.79,1,Life Sciences,Male,No,Yes,1,Manager,Single,5,108333,24,2,High,4,2,Medium,1,7.4,0.62,2,No,Service
115003,21,6.39,3,Life Sciences,Male,Yes,No,2,Research Scientist,Divorced,3,83333,23,4,Low,3,2,High,0,4.4,,1,No,Product
115004,20,7.59,1,Life Sciences,Male,Yes,No,3,Sales Executive,Single,4,16667,12,1,Medium,1,4,Medium,1,6.4,0.49,2,No,Service
115005,36,9.11,1,Other,Female,Yes,No,4,Research Scientist,Divorced,2,166667,20,3,Very High,8,3,Medium,8,3.1,0.13,0,No,Service
115006,47,8.14,3,Marketing,Female,No,,4,Manufacturing Director,Married,2,416667,21,1,High,20,2,High,7,4.7,0.39,1,Yes,Product
115007,38,7.89,5,Technical Degree,Female,No,No,2,Sales Executive,Married,6,241667,11,1,High,12,2,Low,9,7.3,0.64,4,No,Service
115008,19,6.87,3,Marketing,Female,Yes,Yes,1,Sales Executive,Married,2,25000,21,1,Low,1,1,Low,0,3.3,0.19,1,No,Service
115009,25,8.49,2,Human Resources,Female,No,No,1,Laboratory Technician,Divorced,,41667,8,3,Very High,3,2,Low,3,8.8,0.7,4,Yes,Service
115010,58,10.81,1,Human Resources,Male,Yes,Yes,1,Manufacturing Director,Single,5,208333,12,1,Low,15,3,High,3,5.6,0.42,3,No,Product
115011,34,9.38,3,Human Resources,Female,No,No,2,Sales Representative,Married,4,25000,11,3,Very Low,1,4,Medium,1,6.9,0.5,2,No,Service
115012,53,9.4,2,Medical,Male,Yes,Yes,1,Manufacturing Director,Married,3,266667,11,1,Very High,10,2,High,4,2.6,0.19,2,No,Product
115013,46,7.69,3,Other,Male,Yes,No,4,Research Director,Single,,191667,23,4,Low,12,3,High,2,,0.73,4,Yes,Service
115014,34,8.91,2,Medical,Female,Yes,Yes,1,Research Scientist,Divorced,3,183333,17,1,High,13,1,High,12,4.5,0.23,1,Yes,Product
115015,,7.6,5,Life Sciences,Male,No,No,1,Laboratory Technician,Divorced,7,33333,23,4,Low,0,4,Medium,0,,0.52,4,No,Service
115016,32,7.11,2,Marketing,Female,Yes,No,4,Laboratory Technician,Divorced,5,16667,10,2,High,0,2,Medium,0,5.6,0.37,3,Yes,Service
115017,37,7.52,1,Human Resources,Male,No,No,3,Healthcare Representative,Married,8,225000,10,1,Very High,16,3,High,7,8.1,0.6,4,Yes,Service
115018,27,7.59,5,Human Resources,Female,Yes,Yes,2,Sales Executive,Divorced,3,16667,11,1,Very Low,1,1,High,0,6.8,0.5,2,No,Service
115019,34,10.8,2,Human Resources,Male,Yes,No,3,Laboratory Technician,Divorced,3,91667,14,1,Very High,5,1,Low,2,5.6,0.41,2,No,Product
115020,44,7.11,4,Marketing,Male,No,No,3,Laboratory Technician,Divorced,4,433333,21,4,Very High,22,1,Medium,17,5.2,0.36,2,Yes,Service
115021,41,7.42,5,Marketing,Male,No,No,2,Research Scientist,Married,6,75000,25,4,Very Low,4,3,High,0,7.6,0.62,3,No,Service
115022,24,8.48,5,Other,Male,No,No,1,Research Scientist,Divorced,7,16667,16,4,Very High,1,1,Medium,0,6.4,0.57,3,No,Service
115023,55,6.73,4,Human Resources,Female,No,No,4,Sales Representative,Single,9,583333,8,4,Low,34,4,Low,5,7.5,0.71,4,No,Product
115024,36,7.48,2,Technical Degree,Female,Yes,No,1,Research Director,Married,,225000,21,3,Medium,14,4,Medium,13,3.4,0.18,2,No,Service
115025,23,10.07,3,Other,Male,Yes,Yes,1,Laboratory Technician,Single,6,16667,9,1,High,1,2,Medium,0,,0.47,3,Yes,Service
115026,32,6.79,2,Life Sciences,Male,Yes,No,1,Human Resources,Divorced,2,233333,14,1,Very High,9,1,High,6,4.7,0.24,1,No,Service
115027,43,6.73,4,Human Resources,Male,No,No,2,Sales Representative,Divorced,4,241667,8,4,Very High,16,1,Medium,15,5.5,0.5,2,No,Service
115028,38,8,4,Medical,Female,No,No,3,Manufacturing Director,Divorced,4,175000,21,4,Low,14,2,Medium,12,,0.67,2,Yes,Service
115029,23,9.98,3,Marketing,Male,Yes,Yes,3,Sales Representative,Divorced,3,16667,18,2,Very High,0,4,Medium,0,3.4,0.23,2,No,Product
115030,33,7.12,4,Marketing,Female,Yes,No,4,Human Resources,Married,3,216667,25,4,Very Low,11,1,Low,2,3.7,0.27,1,Yes,Service
115031,51,9.22,2,Marketing,Female,No,Yes,2,Healthcare Representative,Single,9,391667,24,3,Medium,30,2,Medium,0,9,,5,No,Product
115032,19,6.83,4,Technical Degree,Male,No,No,3,Research Director,Divorced,3,25000,15,2,Medium,1,3,Medium,0,5.1,0.36,1,Yes,Service
115033,43,7.6,4,Life Sciences,Female,Yes,Yes,1,Manager,Divorced,5,350000,25,2,High,18,1,Medium,9,6.8,0.69,2,No,Service
115034,43,9.38,3,Life Sciences,Male,Yes,Yes,3,Human Resources,Single,,166667,21,3,High,10,1,High,8,3.8,,0,Yes,Service
115035,44,6.79,1,Human Resources,Female,Yes,Yes,3,Manufacturing Director,Married,1,16667,19,3,Very Low,0,2,Low,0,2.7,0.21,0,No,Product
115036,45,7.09,2,Medical,Female,No,Yes,2,Laboratory Technician,Married,3,241667,21,1,Very Low,12,4,High,3,4.8,0.44,2,Yes,Product
115037,37,6.18,3,Other,Female,No,Yes,3,Sales Representative,Divorced,6,183333,8,4,Very High,7,3,Low,,7.5,0.66,3,No,Product
115038,36,6.45,1,Technical Degree,Female,Yes,Yes,2,Research Director,Married,,191667,22,1,High,8,2,Low,6,6.1,,3,Yes,Product
115039,49,6.37,1,Human Resources,Male,Yes,Yes,2,Research Scientist,Single,3,283333,18,2,High,17,2,High,1,6.1,0.41,1,Yes,Service
115040,,6.73,2,Human Resources,Female,No,No,4,Sales Executive,Married,4,341667,24,1,Very High,22,4,Medium,20,,0.32,1,No,Product
115041,38,7.4,2,Life Sciences,Female,Yes,No,3,,Married,3,141667,19,1,High,8,1,High,0,,0.48,1,Yes,Product
115042,60,9.2,5,Medical,Female,Yes,No,2,Manufacturing Director,Married,4,333333,16,3,High,20,2,High,2,6,0.37,1,No,Service
115043,44,10.73,3,Life Sciences,Male,Yes,No,4,Human Resources,Married,5,241667,24,2,High,17,1,Low,3,4.5,0.37,3,No,Service
115044,56,7.71,2,Other,Female,Yes,No,1,Sales Executive,Divorced,4,116667,9,3,Medium,5,2,Low,3,5.1,0.44,3,No,Service
115045,49,6.41,2,Medical,Female,Yes,,4,Research Scientist,Married,3,25000,23,2,Very High,1,3,Low,0,4.9,0.4,1,No,Service
115046,30,7.82,3,Life Sciences,Female,Yes,No,2,Manager,Divorced,6,200000,25,4,Very High,9,4,High,1,6.2,0.58,2,No,Service
115047,27,10.68,1,Medical,Male,No,No,2,Manufacturing Director,Single,10,16667,10,2,Very Low,0,4,High,0,9.8,0.97,5,No,Product
115048,57,8.33,4,Human Resources,Female,No,Yes,2,Sales Representative,Divorced,6,283333,22,4,Very High,22,4,Low,16,7,0.5,3,No,Service
115049,35,6.31,5,Human Resources,Male,No,Yes,4,Sales Executive,Divorced,3,175000,14,4,Very Low,6,2,Low,4,4.7,0.4,1,No,Service
115050,26,7.86,3,Human Resources,Male,Yes,No,2,Sales Representative,Divorced,4,33333,11,4,Very High,2,2,High,2,4.7,0.41,3,No,Service
115051,28,7,5,Technical Degree,Male,Yes,No,4,Human Resources,Single,4,183333,23,4,Very Low,7,2,High,3,7,0.54,2,No,Service
115052,47,7.2,4,Human Resources,Male,No,Yes,1,Human Resources,Married,6,58333,15,1,Very High,4,1,Medium,0,5.6,0.45,3,Yes,Service
115053,,7.69,3,Life Sciences,Female,Yes,Yes,3,Research Scientist,Married,7,333333,19,4,Very High,18,2,Low,18,8.1,,3,No,Service
115054,45,6.28,1,Other,Male,No,Yes,4,Manufacturing Director,Single,4,16667,7,2,Medium,0,2,Low,0,6.8,0.49,3,No,Service
115055,43,6.41,5,Technical Degree,Male,Yes,Yes,4,Research Scientist,Divorced,8,300000,21,1,Very Low,18,1,Low,1,8,0.71,4,No,Service
115056,24,7.81,2,Human Resources,Female,No,No,4,Manager,Married,5,16667,17,2,Very Low,1,3,High,0,4,0.31,2,Yes,Service
115057,34,6.33,4,Human Resources,Male,Yes,Yes,3,Manufacturing Director,Divorced,3,166667,16,4,High,6,1,High,4,2.7,0.21,1,Yes,Service
115058,59,7.29,2,Technical Degree,Female,Yes,Yes,4,Manufacturing Director,Married,1,75000,15,3,Very High,3,4,Low,1,2.4,0.16,0,No,Product
115059,35,7.76,2,Human Resources,Female,No,Yes,4,Research Director,Divorced,5,158333,12,2,High,7,1,High,2,6.9,,2,No,Service
115060,19,8.4,5,Marketing,Female,Yes,No,2,Sales Representative,Married,7,16667,14,2,Very High,1,2,High,0,6.8,0.67,4,Yes,Service
115061,30,10.8,3,Technical Degree,Female,Yes,Yes,1,Manager,Divorced,7,33333,7,3,Very High,2,1,Medium,2,8,0.73,3,No,Product
115062,50,6.29,1,Life Sciences,Male,No,No,2,Healthcare Representative,Single,5,241667,9,4,High,10,4,Medium,2,6.1,0.53,1,Yes,Service
115063,32,9.42,3,Medical,Male,Yes,Yes,4,,Divorced,4,116667,8,1,Very Low,4,4,Medium,0,3.8,0.19,2,Yes,Service
115064,31,6.99,4,Life Sciences,Female,No,No,3,Research Director,Single,7,16667,15,2,Low,0,3,High,0,6.4,0.59,4,Yes,Product
115065,32,18.06,4,Human Resources,Male,Yes,No,4,Healthcare Representative,Divorced,8,133333,14,4,Very High,6,2,Low,2,7.4,0.72,4,No,Service
115066,24,10.38,1,Human Resources,Female,No,Yes,2,Laboratory Technician,Married,8,1063,10,2,Very Low,0,3,Low,0,7.4,0.7,3,No,Service
115067,39,7.5,5,Medical,Male,Yes,Yes,1,Sales Executive,Divorced,1,33333,9,1,Low,2,3,Low,1,3.5,0.23,1,Yes,Product
115068,26,6.6,1,Medical,Male,Yes,Yes,4,Research Director,Single,8,50000,21,4,Medium,2,4,Low,0,8,0.69,4,No,Service
115069,49,10.01,4,Marketing,Male,Yes,No,1,Manufacturing Director,Single,5,283333,19,2,Very Low,15,2,Medium,6,5,0.41,3,No,Product
115070,26,7.59,1,Medical,Male,Yes,Yes,1,Laboratory Technician,Married,3,41667,17,1,Very High,2,4,Medium,2,3.2,0.22,1,Yes,Service
115071,33,7.21,3,Technical Degree,Female,No,No,3,Research Director,Single,6,66667,20,2,Very High,4,3,High,1,6.1,0.38,3,No,Product
115072,25,7.69,1,Technical Degree,Male,No,Yes,3,Research Director,Single,7,91667,17,1,High,4,3,Medium,2,8.6,0.68,4,No,Service
115073,59,6.19,5,Medical,Male,No,Yes,1,Sales Representative,Divorced,4,391667,23,4,Very High,26,3,High,6,4.6,0.34,2,No,Service
115074,,18.25,3,Technical Degree,Female,Yes,No,4,Sales Executive,Married,5,350000,21,4,High,25,2,Low,11,,0.35,3,No,Service
115075,29,6.11,4,Technical Degree,Female,No,No,4,Sales Executive,Divorced,6,216667,22,1,Medium,8,1,High,,8.3,0.65,2,No,Product
115076,59,6.82,5,Life Sciences,Female,No,No,1,Laboratory Technician,Married,3,225000,19,2,High,16,1,High,0,5.1,0.28,1,No,Service
115077,,7.23,4,Life Sciences,Female,No,No,3,Research Scientist,Married,6,166667,13,3,Very High,12,3,High,3,8.8,0.71,3,Yes,Service
115078,54,6.48,1,Human Resources,Female,Yes,No,2,Human Resources,Married,,225000,17,2,Very Low,8,2,High,4,5.6,0.43,3,No,Service
115079,23,7.78,5,Medical,Male,Yes,Yes,4,Manufacturing Director,Married,4,25000,13,4,High,1,3,Low,0,3.9,0.31,2,Yes,Service
115080,41,7.59,2,Other,Female,No,Yes,4,Sales Executive,Single,5,116667,10,1,Very High,7,4,Low,3,6.6,0.52,3,No,Product
115081,53,10.05,1,Medical,Male,Yes,Yes,2,Healthcare Representative,Single,,500000,11,4,Medium,30,2,Low,16,6.2,0.43,3,Yes,Product
115082,32,9.22,4,Medical,Male,No,Yes,2,Manufacturing Director,Married,3,100000,10,3,High,7,1,Low,5,5.2,0.45,2,Yes,Service
115083,60,7.22,4,Other,Male,Yes,No,1,Laboratory Technician,Married,7,441667,25,1,Very High,24,4,Medium,8,,,4,Yes,Product
115084,46,7.07,3,Life Sciences,Female,Yes,Yes,1,Sales Representative,Divorced,3,83333,17,3,Medium,5,4,Medium,5,6.3,0.4,2,No,Service
115085,39,2.1,1,Human Resources,Male,No,Yes,1,Research Director,Divorced,7,133333,11,2,Very High,10,3,Medium,1,8.6,0.75,3,Yes,Product
115086,54,7.09,5,Medical,Male,Yes,Yes,2,Human Resources,Single,5,500000,11,4,Very High,25,3,Medium,9,4.9,0.38,3,No,Service
115087,33,8.04,3,Human Resources,Male,Yes,No,2,Healthcare Representative,Single,3,125000,22,4,Very Low,5,4,High,0,2.3,0.13,2,No,Service
115088,32,10.78,4,Other,Male,Yes,No,4,Research Scientist,Divorced,2,158333,10,3,Very High,10,1,Medium,2,4.9,0.37,1,No,Product
115089,59,7.67,3,Technical Degree,Male,Yes,No,1,Laboratory Technician,Divorced,6,291667,23,4,Medium,19,1,Medium,16,5.4,,3,Yes,Service
115090,55,7.09,5,Human Resources,Male,Yes,No,4,Human Resources,Divorced,6,266667,10,4,Medium,16,3,Low,1,6.6,0.51,3,No,Product
115091,39,7.77,3,Human Resources,Female,No,No,3,Manager,Single,5,25000,15,3,Very Low,1,2,High,0,5.4,0.5,2,No,Service
115092,38,7.4,3,Human Resources,Female,No,No,4,Manager,Single,5,16667,10,4,Very Low,1,1,Medium,1,7.4,0.67,2,Yes,Service
115093,37,7.59,2,Technical Degree,Male,No,Yes,3,,Divorced,4,191667,8,2,Low,13,1,Medium,5,7.3,0.66,2,Yes,Service
115094,39,6.6,3,Medical,Male,Yes,No,4,Research Director,Single,3,258333,15,4,Medium,17,2,Low,0,6.1,0.39,2,No,Service
115095,27,6.59,1,Medical,Male,No,Yes,1,Human Resources,Divorced,10,58333,21,3,High,2,2,Low,0,10,,5,Yes,Product
115096,25,10.69,4,Technical Degree,Female,Yes,Yes,1,Manufacturing Director,Married,4,33333,17,2,Medium,0,1,Low,0,4.2,,3,No,Service
115097,58,6.83,1,Medical,Male,No,Yes,1,Research Director,Divorced,8,141667,10,1,Very Low,7,4,Low,2,,0.72,4,No,Service
115098,37,6.61,4,Other,Female,Yes,No,1,Healthcare Representative,Single,3,266667,15,2,Very High,14,4,High,8,4.5,0.3,1,No,Service
