,EmployeeID,Age,AvgDailyHours,Education,EducationField,Gender,WFH Setup Available,IsIndividualContributor,JobInvolvement,JobRole,MaritalStatus,Resource Allocation,MonthlyIncome,PercentSalaryHike,PerformanceRating,RemoteWorkSatistfaction,TotalWorkingYears,WorkLifeBalance,WorkLoadLevel,YearsAtCompany,Mental Fatigue Score,Burn Rate,Designation,HasFlexibleTimings,Company Type
15031,115032,19.0,6.83,4,Technical Degree,Male,No,No,3,Research Director,Divorced,3.0,25000,15,2,Medium,1.0,3,Medium,0.0,5.1,0.36,1,Yes,Service
15032,115033,43.0,7.6,4,Life Sciences,Female,Yes,Yes,1,Manager,Divorced,5.0,350000,25,2,High,18.0,1,Medium,9.0,6.8,0.69,2,No,Service
15034,115035,44.0,6.79,1,Human Resources,Female,Yes,Yes,3,Manufacturing Director,Married,1.0,16667,19,3,Very Low,0.0,2,Low,0.0,2.7,0.21,0,No,Product
15035,115036,45.0,7.09,2,Medical,Female,No,Yes,2,Laboratory Technician,Married,3.0,241667,21,1,Very Low,12.0,4,High,3.0,4.8,0.44,2,Yes,Product
15038,115039,49.0,6.37,1,Human Resources,Male,Yes,Yes,2,Research Scientist,Single,3.0,283333,18,2,High,17.0,2,High,1.0,6.1,0.41,1,Yes,Service
15041,115042,60.0,9.2,5,Medical,Female,Yes,No,2,Manufacturing Director,Married,4.0,333333,16,3,High,20.0,2,High,2.0,6.0,0.37,1,No,Service
15042,115043,44.0,10.73,3,Life Sciences,Male,Yes,No,4,Human Resources,Married,5.0,241667,24,2,High,17.0,1,Low,3.0,4.5,0.37,3,No,Service
15043,115044,56.0,7.71,2,Other,Female,Yes,No,1,Sales Executive,Divorced,4.0,116667,9,3,Medium,5.0,2,Low,3.0,5.1,0.44,3,No,Service
15045,115046,30.0,7.82,3,Life Sciences,Female,Yes,No,2,Manager,Divorced,6.0,200000,25,4,Very High,9.0,4,High,1.0,6.2,0.58,2,No,Service
15046,115047,27.0,10.68,1,Medical,Male,No,No,2,Manufacturing Director,Single,10.0,16667,10,2,Very Low,0.0,4,High,0.0,9.8,0.97,5,No,Product
15047,115048,57.0,8.33,4,Human Resources,Female,No,Yes,2,Sales Representative,Divorced,6.0,283333,22,4,Very High,22.0,4,Low,16.0,7.0,0.5,3,No,Service
15048,115049,35.0,6.31,5,Human Resources,Male,No,Yes,4,Sales Executive,Divorced,3.0,175000,14,4,Very Low,6.0,2,Low,4.0,4.7,0.4,1,No,Service
15049,115050,26.0,7.86,3,Human Resources,Male,Yes,No,2,Sales Representative,Divorced,4.0,33333,11,4,Very High,2.0,2,High,2.0,4.7,0.41,3,No,Service
15050,115051,28.0,7.0,5,Technical Degree,Male,Yes,No,4,Human Resources,Single,4.0,183333,23,4,Very Low,7.0,2,High,3.0,7.0,0.54,2,No,Service
15051,115052,47.0,7.2,4,Human Resources,Male,No,Yes,1,Human Resources,Married,6.0,58333,15,1,Very High,4.0,1,Medium,0.0,5.6,0.45,3,Yes,Service
15053,115054,45.0,6.28,1,Other,Male,No,Yes,4,Manufacturing Director,Single,4.0,16667,7,2,Medium,0.0,2,Low,0.0,6.8,0.49,3,No,Service
15054,115055,43.0,6.41,5,Technical Degree,Male,Yes,Yes,4,Research Scientist,Divorced,8.0,300000,21,1,Very Low,18.0,1,Low,1.0,8.0,0.71,4,No,Service
15055,115056,24.0,7.81,2,Human Resources,Female,No,No,4,Manager,Married,5.0,16667,17,2,Very Low,1.0,3,High,0.0,4.0,0.31,2,Yes,Service
15056,115057,34.0,6.33,4,Human Resources,Male,Yes,Yes,3,Manufacturing Director,Divorced,3.0,166667,16,4,High,6.0,1,High,4.0,2.7,0.21,1,Yes,Service
15057,115058,59.0,7.29,2,Technical Degree,Female,Yes,Yes,4,Manufacturing Director,Married,1.0,75000,15,3,Very High,3.0,4,Low,1.0,2.4,0.16,0,No,Product
15059,115060,19.0,8.4,5,Marketing,Female,Yes,No,2,Sales Representative,Married,7.0,16667,14,2,Very High,1.0,2,High,0.0,6.8,0.67,4,Yes,Service
15060,115061,30.0,10.8,3,Technical Degree,Female,Yes,Yes,1,Manager,Divorced,7.0,33333,7,3,Very High,2.0,1,Medium,2.0,8.0,0.73,3,No,Product
15061,115062,50.0,6.29,1,Life Sciences,Male,No,No,2,Healthcare Representative,Single,5.0,241667,9,4,High,10.0,4,Medium,2.0,6.1,0.53,1,Yes,Service
15063,115064,31.0,6.99,4,Life Sciences,Female,No,No,3,Research Director,Single,7.0,16667,15,2,Low,0.0,3,High,0.0,6.4,0.59,4,Yes,Product
15064,115065,32.0,18.06,4,Human Resources,Male,Yes,No,4,Healthcare Representative,Divorced,8.0,133333,14,4,Very High,6.0,2,Low,2.0,7.4,0.72,4,No,Service
15065,115066,24.0,10.38,1,Human Resources,Female,No,Yes,2,Laboratory Technician,Married,8.0,1063,10,2,Very Low,0.0,3,Low,0.0,7.4,0.7,3,No,Service
15066,115067,39.0,7.5,5,Medical,Male,Yes,Yes,1,Sales Executive,Divorced,1.0,33333,9,1,Low,2.0,3,Low,1.0,3.5,0.23,1,Yes,Product
15067,115068,26.0,6.6,1,Medical,Male,Yes,Yes,4,Research Director,Single,8.0,50000,21,4,Medium,2.0,4,Low,0.0,8.0,0.69,4,No,Service
15068,115069,49.0,10.01,4,Marketing,Male,Yes,No,1,Manufacturing Director,Single,5.0,283333,19,2,Very Low,15.0,2,Medium,6.0,5.0,0.41,3,No,Product
15069,115070,26.0,7.59,1,Medical,Male,Yes,Yes,1,Laboratory Technician,Married,3.0,41667,17,1,Very High,2.0,4,Medium,2.0,3.2,0.22,1,Yes,Service
15070,115071,33.0,7.21,3,Technical Degree,Female,No,No,3,Research Director,Single,6.0,66667,20,2,Very High,4.0,3,High,1.0,6.1,0.38,3,No,Product
15071,115072,25.0,7.69,1,Technical Degree,Male,No,Yes,3,Research Director,Single,7.0,91667,17,1,High,4.0,3,Medium,2.0,8.6,0.68,4,No,Service
15072,115073,59.0,6.19,5,Medical,Male,No,Yes,1,Sales Representative,Divorced,4.0,391667,23,4,Very High,26.0,3,High,6.0,4.6,0.34,2,No,Service
15075,115076,59.0,6.82,5,Life Sciences,Female,No,No,1,Laboratory Technician,Married,3.0,225000,19,2,High,16.0,1,High,0.0,5.1,0.28,1,No,Service
15078,115079,23.0,7.78,5,Medical,Male,Yes,Yes,4,Manufacturing Director,Married,4.0,25000,13,4,High,1.0,3,Low,0.0,3.9,0.31,2,Yes,Service
15079,115080,41.0,7.59,2,Other,Female,No,Yes,4,Sales Executive,Single,5.0,116667,10,1,Very High,7.0,4,Low,3.0,6.6,0.52,3,No,Product
15081,115082,32.0,9.22,4,Medical,Male,No,Yes,2,Manufacturing Director,Married,3.0,100000,10,3,High,7.0,1,Low,5.0,5.2,0.45,2,Yes,Service
15083,115084,46.0,7.07,3,Life Sciences,Female,Yes,Yes,1,Sales Representative,Divorced,3.0,83333,17,3,Medium,5.0,4,Medium,5.0,6.3,0.4,2,No,Service
15084,115085,39.0,2.1,1,Human Resources,Male,No,Yes,1,Research Director,Divorced,7.0,133333,11,2,Very High,10.0,3,Medium,1.0,8.6,0.75,3,Yes,Product
15085,115086,54.0,7.09,5,Medical,Male,Yes,Yes,2,Human Resources,Single,5.0,500000,11,4,Very High,25.0,3,Medium,9.0,4.9,0.38,3,No,Service
15086,115087,33.0,8.04,3,Human Resources,Male,Yes,No,2,Healthcare Representative,Single,3.0,125000,22,4,Very Low,5.0,4,High,0.0,2.3,0.13,2,No,Service
15087,115088,32.0,10.78,4,Other,Male,Yes,No,4,Research Scientist,Divorced,2.0,158333,10,3,Very High,10.0,1,Medium,2.0,4.9,0.37,1,No,Product
15089,115090,55.0,7.09,5,Human Resources,Male,Yes,No,4,Human Resources,Divorced,6.0,266667,10,4,Medium,16.0,3,Low,1.0,6.6,0.51,3,No,Product
15090,115091,39.0,7.77,3,Human Resources,Female,No,No,3,Manager,Single,5.0,25000,15,3,Very Low,1.0,2,High,0.0,5.4,0.5,2,No,Service
15091,115092,38.0,7.4,3,Human Resources,Female,No,No,4,Manager,Single,5.0,16667,10,4,Very Low,1.0,1,Medium,1.0,7.4,0.67,2,Yes,Service
15093,115094,39.0,6.6,3,Medical,Male,Yes,No,4,Research Director,Single,3.0,258333,15,4,Medium,17.0,2,Low,0.0,6.1,0.39,2,No,Service
15097,115098,37.0,6.61,4,Other,Female,Yes,No,1,Healthcare Representative,Single,3.0,266667,15,2,Very High,14.0,4,High,8.0,4.5,0.3,1,No,Service
15098,115099,41.0,7.81,3,Life Sciences,Male,No,No,3,Sales Representative,Married,6.0,175000,11,4,Very Low,7.0,3,High,2.0,7.8,0.65,3,No,Service
15100,115101,29.0,6.65,4,Medical,Male,No,Yes,3,Manager,Divorced,7.0,183333,21,4,Medium,7.0,1,High,5.0,6.1,0.57,4,No,Product
15101,115102,19.0,9.47,3,Other,Female,Yes,No,3,Human Resources,Married,5.0,16667,20,2,Low,1.0,1,Medium,1.0,6.2,0.45,3,No,Service
15102,115103,37.0,6.9,2,Medical,Male,No,Yes,3,Human Resources,Divorced,4.0,183333,23,1,Medium,9.0,1,High,9.0,4.8,0.37,1,No,Service
15103,115104,45.0,7.59,5,Human Resources,Male,Yes,No,2,Sales Executive,Single,8.0,408333,17,4,Very Low,23.0,4,Low,6.0,9.2,0.78,4,Yes,Product
15104,115105,50.0,7.8,1,Medical,Female,Yes,No,2,Human Resources,Single,2.0,308333,14,3,High,23.0,3,Low,7.0,1.8,0.12,1,No,Service
15105,115106,40.0,8.8,1,Medical,Male,No,No,4,Human Resources,Married,2.0,300000,19,3,Very Low,17.0,1,Low,2.0,4.8,0.29,2,No,Service
15106,115107,34.0,6.28,3,Marketing,Male,Yes,No,2,Sales Executive,Married,4.0,25000,12,1,Medium,1.0,1,Medium,0.0,6.3,0.46,1,Yes,Product
15107,115108,50.0,6.47,3,Technical Degree,Male,No,Yes,2,Laboratory Technician,Single,4.0,125000,25,4,Low,10.0,3,Medium,8.0,6.9,0.62,2,Yes,Service
15108,115109,37.0,6.09,1,Marketing,Female,Yes,No,2,Research Scientist,Married,7.0,50000,10,3,Very High,2.0,2,Low,2.0,8.5,0.8,4,No,Service
15110,115111,44.0,6.82,3,Medical,Male,Yes,No,1,Laboratory Technician,Divorced,8.0,150000,24,4,Very Low,12.0,2,High,3.0,8.7,0.68,4,No,Service
15112,115113,29.0,7.69,3,Life Sciences,Female,No,No,4,Healthcare Representative,Divorced,7.0,100000,24,1,High,5.0,4,Medium,4.0,6.4,0.55,3,No,Product
15114,115115,25.0,6.9,2,Marketing,Female,Yes,Yes,2,Human Resources,Single,5.0,50000,10,4,Very High,3.0,3,High,3.0,7.3,0.74,2,Yes,Product
15118,115119,44.0,10.32,1,Technical Degree,Female,Yes,No,2,Manager,Single,4.0,283333,18,3,Very High,16.0,4,Low,4.0,5.4,0.43,2,No,Service
15121,115122,18.0,5.99,3,Technical Degree,Male,Yes,No,1,Sales Representative,Married,3.0,1035,10,1,Very High,0.0,3,Low,0.0,4.3,0.31,1,No,Product
15122,115123,50.0,6.81,3,Human Resources,Female,Yes,No,2,Healthcare Representative,Single,3.0,375000,14,3,Very Low,22.0,4,Low,3.0,4.0,0.35,1,No,Service
15124,115125,22.0,6.04,5,Life Sciences,Male,No,No,2,Sales Executive,Divorced,5.0,25000,20,3,Very Low,1.0,4,Low,1.0,6.3,0.47,2,Yes,Product
15125,115126,58.0,6.5,4,Technical Degree,Male,No,No,2,Research Director,Married,7.0,6833330,19,3,Very High,37.0,2,Medium,23.0,7.7,0.78,4,No,Service
15126,115127,19.0,10.5,4,Life Sciences,Male,No,Yes,2,Research Scientist,Married,5.0,8333,14,3,Very High,0.0,2,Medium,0.0,6.1,0.46,2,No,Product
15127,115128,39.0,7.37,2,Marketing,Female,Yes,No,2,Human Resources,Married,1.0,75000,23,1,Very High,3.0,2,Medium,0.0,3.2,0.15,0,Yes,Service
15128,115129,53.0,9.59,2,Life Sciences,Male,Yes,No,2,Research Scientist,Divorced,3.0,550000,14,1,Very High,32.0,1,Low,19.0,4.9,0.37,1,Yes,Product
15129,115130,56.0,7.9,5,Marketing,Female,Yes,Yes,1,Laboratory Technician,Married,5.0,366667,21,2,Very High,26.0,2,High,23.0,6.1,0.43,3,Yes,Product
15130,115131,21.0,10.09,5,Life Sciences,Male,No,Yes,1,Sales Executive,Divorced,7.0,25000,10,2,Very Low,1.0,3,Medium,0.0,7.3,0.66,3,Yes,Service
15132,115133,22.0,7.36,2,Marketing,Male,No,Yes,1,Sales Executive,Single,3.0,25000,23,3,Very High,0.0,2,Low,0.0,6.5,0.44,2,No,Service
15133,115134,42.0,7.11,4,Life Sciences,Male,No,No,2,Sales Executive,Divorced,8.0,16667,18,1,High,1.0,2,Medium,1.0,6.7,0.66,4,Yes,Service
15134,115135,55.0,7.83,4,Medical,Female,Yes,Yes,2,Research Scientist,Single,1.0,266667,21,3,Very High,21.0,3,Low,21.0,3.5,0.25,0,No,Service
15136,115137,46.0,10.41,3,Human Resources,Male,Yes,No,2,Sales Representative,Divorced,2.0,325000,18,3,Medium,16.0,4,High,8.0,2.4,0.07,2,No,Service
15137,115138,39.0,2.04,5,Medical,Male,Yes,No,3,Research Director,Divorced,8.0,108333,14,3,Very Low,4.0,1,Medium,4.0,8.7,0.76,5,No,Product
15138,115139,24.0,8.04,2,Human Resources,Male,No,Yes,2,Manufacturing Director,Single,4.0,33333,23,2,Very Low,2.0,4,Medium,0.0,3.1,0.23,2,No,Service
15139,115140,34.0,7.4,1,Technical Degree,Female,No,No,3,Healthcare Representative,Single,8.0,66667,21,2,High,4.0,1,Medium,1.0,7.1,0.63,4,No,Product
15141,115142,31.0,7.39,5,Life Sciences,Male,No,No,1,Research Scientist,Single,6.0,141667,20,3,High,9.0,1,High,5.0,6.4,0.51,3,Yes,Service
15142,115143,52.0,7.23,3,Medical,Female,Yes,No,1,Manufacturing Director,Divorced,5.0,133333,21,4,Very High,10.0,2,High,6.0,4.5,0.4,3,Yes,Service
15143,115144,55.0,7.11,2,Human Resources,Female,Yes,No,3,Manager,Single,6.0,600000,7,1,High,33.0,1,High,14.0,5.8,0.37,3,Yes,Service
15144,115145,30.0,6.41,5,Technical Degree,Female,Yes,Yes,1,Research Director,Divorced,2.0,241667,9,2,Very Low,9.0,4,Low,3.0,5.6,0.38,1,No,Service
15145,115146,35.0,6.11,5,Life Sciences,Male,Yes,Yes,4,Research Director,Divorced,4.0,150000,22,3,Medium,8.0,1,Medium,1.0,5.3,0.3,2,Yes,Service
15146,115147,39.0,10.4,5,Other,Male,Yes,Yes,3,Human Resources,Married,4.0,225000,7,2,Very High,11.0,1,High,3.0,5.8,0.42,1,No,Product
15147,115148,55.0,7.02,1,Life Sciences,Male,No,Yes,2,Laboratory Technician,Single,4.0,316667,23,1,High,20.0,4,High,8.0,5.9,0.4,2,No,Service
15148,115149,23.0,9.18,3,Human Resources,Female,Yes,Yes,4,Laboratory Technician,Married,1.0,16667,22,3,Low,1.0,4,Medium,1.0,0.9,0.06,0,Yes,Service
15149,115150,42.0,6.59,3,Human Resources,Female,Yes,No,3,Sales Executive,Married,3.0,266667,9,2,Very High,18.0,1,Medium,17.0,3.7,0.17,1,No,Service
15153,115154,49.0,7.7,3,Life Sciences,Female,Yes,Yes,4,Sales Representative,Divorced,5.0,350000,12,1,Medium,20.0,3,High,3.0,5.2,0.34,2,No,Service
15154,115155,27.0,7.64,2,Human Resources,Female,Yes,Yes,3,Healthcare Representative,Single,1.0,50000,9,4,High,3.0,4,Low,0.0,1.3,0.03,0,Yes,Product
15156,115157,58.0,7.59,4,Technical Degree,Female,No,Yes,3,Manufacturing Director,Married,10.0,300000,8,2,Very High,16.0,1,High,0.0,10.0,1.0,5,Yes,Product
15157,115158,34.0,7.32,2,Marketing,Male,No,No,2,Manager,Single,8.0,116667,10,1,Very Low,9.0,1,Medium,5.0,6.7,0.58,4,No,Service
15158,115159,44.0,6.0,2,Other,Female,Yes,No,1,Research Director,Single,7.0,433333,13,2,Medium,22.0,1,Low,1.0,7.2,0.53,3,No,Product
15159,115160,52.0,6.81,3,Medical,Male,No,Yes,4,Sales Executive,Married,3.0,450000,10,1,Medium,25.0,4,Medium,5.0,3.2,0.12,1,No,Service
15160,115161,52.0,7.32,2,Life Sciences,Female,Yes,Yes,4,Sales Representative,Married,5.0,25000,7,4,Medium,1.0,3,Low,0.0,6.3,0.43,2,Yes,Service
15161,115162,34.0,10.01,5,Marketing,Female,No,No,3,Sales Executive,Single,4.0,225000,10,3,High,13.0,2,High,4.0,8.5,0.66,2,Yes,Product
15162,115163,38.0,7.12,4,Marketing,Male,No,Yes,4,Research Director,Single,5.0,25000,10,1,High,1.0,1,High,1.0,6.3,0.55,3,No,Service
15163,115164,45.0,7.89,1,Human Resources,Male,Yes,No,2,Manager,Single,3.0,350000,21,1,Very High,20.0,2,Low,7.0,5.3,0.33,1,Yes,Product
15166,115167,19.0,6.54,2,Marketing,Female,Yes,No,2,Laboratory Technician,Single,4.0,16667,23,1,Very Low,1.0,2,High,1.0,6.2,0.42,1,Yes,Product
15167,115168,39.0,7.99,1,Technical Degree,Male,No,No,2,Research Director,Single,6.0,258333,9,2,High,14.0,3,Low,11.0,6.3,0.52,2,Yes,Service
15168,115169,28.0,7.39,3,Medical,Male,No,Yes,1,Research Scientist,Divorced,3.0,125000,21,1,Very High,7.0,4,Low,3.0,4.2,0.37,2,No,Service
15169,115170,54.0,10.9,4,Technical Degree,Male,Yes,Yes,4,Research Director,Divorced,4.0,300000,17,2,Low,19.0,3,Low,0.0,5.1,0.41,2,Yes,Product
15170,115171,58.0,7.52,4,Marketing,Male,No,No,1,Human Resources,Divorced,5.0,250000,20,3,Very High,19.0,4,Low,18.0,6.9,0.54,2,No,Service
15171,115172,25.0,6.73,2,Other,Female,Yes,Yes,3,Human Resources,Divorced,4.0,116667,23,1,Medium,4.0,4,High,4.0,5.7,0.4,2,Yes,Product
15172,115173,23.0,18.0,2,Life Sciences,Male,Yes,Yes,4,Manager,Divorced,3.0,16667,20,3,High,0.0,3,High,0.0,3.9,0.3,2,Yes,Service
15174,115175,25.0,6.72,2,Life Sciences,Female,No,Yes,1,Research Director,Divorced,2.0,25000,14,2,Low,1.0,1,Medium,1.0,3.5,0.2,1,Yes,Product
15178,115179,27.0,6.1,5,Medical,Male,No,No,3,Human Resources,Married,7.0,108333,23,2,Very Low,4.0,4,High,0.0,7.3,0.58,4,No,Product
15179,115180,57.0,10.21,2,Other,Male,No,No,1,Research Director,Married,2.0,525000,16,1,Very High,31.0,4,High,28.0,3.0,0.13,1,Yes,Product
15181,115182,29.0,7.39,5,Human Resources,Female,No,No,1,Laboratory Technician,Married,7.0,233333,10,2,Very High,8.0,1,High,0.0,7.6,0.68,3,Yes,Service
15184,115185,58.0,9.18,3,Marketing,Female,Yes,No,2,Sales Representative,Married,5.0,391667,21,3,Very High,31.0,1,High,9.0,5.4,0.38,3,No,Service
15185,115186,59.0,9.32,1,Other,Male,Yes,No,1,Research Scientist,Single,4.0,475000,25,3,Medium,35.0,3,High,34.0,4.2,0.33,2,Yes,Product
15186,115187,29.0,10.68,4,Technical Degree,Male,Yes,No,1,Healthcare Representative,Divorced,1.0,191667,21,2,Very High,8.0,3,Low,2.0,2.3,0.15,0,Yes,Service
15187,115188,35.0,9.18,3,Technical Degree,Female,No,Yes,4,Sales Executive,Married,2.0,50000,25,4,Low,3.0,4,High,1.0,3.7,0.18,2,No,Service
15188,115189,18.0,7.38,5,Life Sciences,Female,Yes,Yes,2,Research Scientist,Divorced,5.0,16667,18,2,Very High,0.0,4,High,0.0,6.0,0.58,3,No,Service
15192,115193,52.0,10.52,5,Technical Degree,Female,No,No,4,Research Scientist,Single,5.0,100000,22,4,High,6.0,4,Medium,1.0,7.6,0.55,2,No,Service
15193,115194,23.0,7.32,3,Technical Degree,Female,Yes,No,1,Research Scientist,Divorced,3.0,1065,23,2,Medium,0.0,2,Low,0.0,5.5,0.5,1,Yes,Service
15194,115195,57.0,18.02,5,Other,Male,No,No,4,Manager,Single,2.0,25000,8,2,Low,2.0,3,Medium,2.0,4.2,0.27,1,Yes,Service
15195,115196,46.0,6.42,1,Life Sciences,Male,No,No,3,Research Director,Divorced,9.0,41667,8,2,Medium,2.0,3,Low,1.0,9.2,0.9,5,No,Service
15196,115197,43.0,6.17,2,Other,Male,No,No,3,Manager,Divorced,6.0,150000,8,2,Very High,9.0,4,High,4.0,7.7,0.57,3,Yes,Service
15198,115199,28.0,7.51,3,Marketing,Male,No,No,2,Research Director,Married,9.0,116667,12,4,Very Low,5.0,3,Medium,1.0,9.9,0.88,5,Yes,Service
15199,115200,40.0,9.71,5,Medical,Female,Yes,No,1,Laboratory Technician,Divorced,3.0,225000,7,4,Low,14.0,1,Low,1.0,2.0,0.14,2,No,Service
15200,115201,40.0,7.02,3,Medical,Male,No,No,4,Sales Executive,Divorced,6.0,241667,12,4,Very High,12.0,1,High,10.0,8.5,0.67,3,No,Service
15202,115203,20.0,2.01,3,Marketing,Male,No,Yes,3,Sales Representative,Single,5.0,25000,20,1,Very High,1.0,2,Low,1.0,4.9,0.45,3,Yes,Product
15203,115204,20.0,7.32,1,Technical Degree,Male,Yes,No,4,Research Director,Married,4.0,33333,24,3,Very High,2.0,3,Low,0.0,5.2,0.3,2,No,Product
15205,115206,25.0,6.31,4,Life Sciences,Male,No,No,2,Sales Representative,Married,6.0,75000,8,4,Very High,3.0,3,High,0.0,7.1,0.67,2,No,Product
15206,115207,39.0,6.89,3,Technical Degree,Male,Yes,Yes,3,Sales Executive,Married,5.0,158333,23,1,Very High,7.0,1,Low,0.0,5.9,0.4,2,Yes,Product
15208,115209,57.0,7.32,4,Marketing,Male,Yes,No,3,Research Scientist,Single,3.0,475000,19,3,Low,27.0,4,Medium,16.0,5.8,0.48,1,No,Service
15209,115210,28.0,6.19,1,Marketing,Male,Yes,No,1,Sales Representative,Married,5.0,116667,13,1,High,4.0,3,Low,0.0,5.5,0.36,2,Yes,Product
15210,115211,59.0,9.32,2,Life Sciences,Male,No,Yes,3,Manager,Divorced,5.0,116667,10,1,Medium,4.0,3,Low,0.0,6.6,0.56,2,No,Service
15211,115212,45.0,6.89,5,Life Sciences,Female,No,No,2,Laboratory Technician,Divorced,7.0,25000,24,3,Medium,1.0,2,Low,0.0,9.7,1.0,3,Yes,Service
15214,115215,18.0,7.59,2,Life Sciences,Female,No,No,4,Sales Executive,Divorced,1.0,16667,10,2,Medium,0.0,2,Medium,0.0,1.8,0.08,1,No,Product
15215,115216,45.0,6.0,5,Marketing,Female,Yes,No,1,Laboratory Technician,Married,7.0,233333,24,3,High,17.0,1,Medium,10.0,8.4,0.65,4,No,Service
15216,115217,41.0,6.37,5,Human Resources,Male,Yes,Yes,4,Research Director,Married,1.0,216667,20,3,Very Low,14.0,1,Medium,0.0,0.8,0.07,0,No,Service
15217,115218,43.0,9.94,4,Human Resources,Female,Yes,Yes,4,Laboratory Technician,Divorced,2.0,208333,8,2,Very High,13.0,1,High,8.0,3.7,0.29,2,Yes,Service
15219,115220,52.0,6.81,2,Other,Female,Yes,Yes,4,Research Scientist,Divorced,3.0,283333,24,4,High,20.0,4,High,6.0,5.3,0.32,1,Yes,Service
15220,115221,58.0,7.91,1,Technical Degree,Male,No,No,3,Human Resources,Single,3.0,108333,8,3,Low,5.0,1,High,5.0,5.6,0.45,1,No,Product
15222,115223,39.0,8.71,3,Human Resources,Male,Yes,Yes,2,Sales Executive,Single,4.0,158333,18,3,Low,11.0,4,Low,10.0,4.4,0.33,2,No,Product
15224,115225,45.0,6.79,3,Marketing,Male,Yes,No,4,Sales Executive,Single,4.0,91667,12,3,High,7.0,2,Low,5.0,6.0,0.39,2,Yes,Service
15228,115229,47.0,6.11,2,Medical,Female,Yes,No,3,Healthcare Representative,Married,3.0,116667,21,2,High,4.0,2,Low,0.0,5.7,0.43,1,No,Product
15229,115230,30.0,7.03,5,Other,Male,Yes,Yes,3,Research Director,Single,7.0,108333,17,3,High,5.0,1,Medium,2.0,8.0,0.79,4,Yes,Service
15231,115232,40.0,6.51,4,Life Sciences,Male,Yes,No,1,Healthcare Representative,Divorced,3.0,341667,9,3,Low,17.0,3,Medium,1.0,4.2,0.32,1,No,Product
15232,115233,41.0,8.4,4,Medical,Male,Yes,Yes,4,Manufacturing Director,Divorced,3.0,1066,15,1,Very High,0.0,3,Medium,0.0,4.6,0.41,1,Yes,Service
15234,115235,56.0,7.11,5,Medical,Female,No,Yes,1,Sales Representative,Single,4.0,158333,12,4,Medium,9.0,1,Medium,4.0,5.7,0.43,2,Yes,Service
15235,115236,21.0,7.11,3,Marketing,Female,Yes,Yes,2,Manager,Divorced,4.0,8333,11,1,High,0.0,1,Low,0.0,5.4,0.45,2,Yes,Service
15238,115239,24.0,7.88,5,Marketing,Female,Yes,No,3,Research Scientist,Married,4.0,16667,25,2,Very High,0.0,3,Low,0.0,5.3,0.42,1,No,Service
15239,115240,44.0,6.09,3,Other,Female,Yes,Yes,3,Sales Executive,Married,4.0,258333,22,1,Very High,14.0,3,Medium,5.0,6.5,0.45,2,Yes,Service
15240,115241,29.0,7.99,5,Technical Degree,Female,Yes,Yes,1,Research Scientist,Married,4.0,83333,7,2,Very High,6.0,2,Medium,6.0,4.3,0.36,2,Yes,Service
15241,115242,41.0,8.59,1,Life Sciences,Female,Yes,No,3,Manager,Divorced,1.0,358333,14,2,Very Low,19.0,4,Medium,3.0,0.4,0.0,1,Yes,Product
15243,115244,51.0,10.55,1,Marketing,Male,Yes,No,4,Sales Executive,Married,1.0,83333,9,4,Very Low,4.0,2,Low,2.0,0.1,0.03,0,No,Product
15244,115245,36.0,6.18,1,Life Sciences,Female,Yes,No,1,Healthcare Representative,Divorced,4.0,16667,21,1,Very High,1.0,1,Low,0.0,6.6,0.49,3,No,Service
15246,115247,38.0,9.39,4,Marketing,Male,No,No,3,Research Director,Single,1.0,25000,12,1,Very High,1.0,4,Low,1.0,3.2,0.27,0,Yes,Service
15248,115249,34.0,5.98,1,Technical Degree,Female,Yes,Yes,4,Sales Executive,Married,2.0,158333,9,4,Medium,12.0,3,Medium,11.0,4.8,0.31,1,Yes,Product
15249,115250,24.0,8.49,3,Human Resources,Female,No,No,3,Research Director,Single,5.0,41667,11,2,Very High,2.0,4,Medium,0.0,4.6,0.4,2,No,Service
15250,115251,41.0,2.01,4,Life Sciences,Female,No,Yes,3,Human Resources,Married,7.0,16667,24,2,Very High,1.0,2,Medium,1.0,7.9,0.67,3,No,Service
15251,115252,29.0,7.93,2,Technical Degree,Male,No,No,1,Sales Executive,Single,2.0,166667,14,2,Low,7.0,2,Low,4.0,3.6,0.28,0,Yes,Service
15252,115253,42.0,6.81,1,Medical,Female,Yes,No,3,Sales Representative,Divorced,3.0,158333,7,3,Medium,9.0,2,High,1.0,4.0,0.32,1,No,Service
15253,115254,21.0,5.98,1,Human Resources,Female,Yes,Yes,3,Human Resources,Single,3.0,33333,12,4,High,0.0,1,Medium,0.0,4.3,0.33,1,No,Product
15255,115256,45.0,7.39,4,Medical,Female,Yes,No,3,Sales Representative,Married,9.0,216667,8,1,Very High,8.0,1,High,2.0,8.5,0.7,4,No,Service
15256,115257,18.0,6.89,5,Life Sciences,Male,Yes,No,1,Manager,Divorced,1.0,1070,19,1,Very Low,0.0,1,Medium,0.0,4.0,0.33,0,Yes,Product
15257,115258,59.0,7.77,2,Marketing,Male,Yes,Yes,2,Sales Executive,Divorced,3.0,416667,11,2,Very High,27.0,2,Low,25.0,5.7,0.46,2,No,Product
15258,115259,21.0,7.91,4,Technical Degree,Male,No,No,1,Manager,Married,8.0,16667,19,4,Medium,0.0,1,Medium,0.0,10.0,0.87,3,No,Service
